id,track,subtrack,tech,skill,source,q_preview
"xq-o-16","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","ConfigMap 和 Secret 在 Kubernetes 中的核心区别是什么？为什么 Secret 的 base64 编码不是加密？"
"xq-o-17","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","ConfigMap 和 Secret 在 Kubernetes 中的核心设计理念是什么？为什么说""镜像应该是无味的可执行""？"
"xq-o-18","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","ConfigMap 和 Secret 有哪些创建方式？Pod 中如何引用它们？请分别给出命令和 YAML 示例。"
"xq-o-19","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","ConfigMap 和 Secret 的更新机制有何不同？为什么环境变量注入方式不自动更新？如何实现配置热更新？"
"xq-o-196","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","`immutable: true` 的作用是什么？为什么说它能防止""误改引发大面积滚动""？"
"xq-o-199","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","`kubectl rollout undo` 回滚的底层原理是什么？回滚后 Deployment 的镜像版本和 ReplicaSet 发生了什么变化？如果旧版本已被清理（revisionHistoryLimit=0），还能回滚吗？"
"xq-o-20","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","ConfigMap/Secret 挂载为 volume 时，Pod 内文件更新机制是怎样的？环境变量方式为什么不自动更新？"
"xq-o-207","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","`nodeSelector`、节点亲和性（`nodeAffinity`）和 Pod 亲和/反亲和（`podAffinity`/`podAntiAffinity`）三者有何区别？在什么场景下你会选择哪种？"
"xq-o-246","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","etcd 在 Kubernetes 中扮演什么角色？为什么说""备份 etcd 等于备份整个集群状态""？如果 etcd 数据损坏，会发生什么？"
"xq-o-247","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","etcd 在 Kubernetes 中扮演什么角色？为什么说""备份 etcd 等于备份整个集群状态""？请给出 etcd 备份与恢复的关键步骤。"
"xq-o-25","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","DaemonSet 与 Deployment 在调度行为上有何本质不同？DaemonSet 适合哪些场景？如果误用 DaemonSet 跑 Web 服务会有什么后果？"
"xq-o-253","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","kube-apiserver 是整个集群的唯一入口，它具体做了哪些事？为什么说它是""集群的网关""？如果 apiserver 过载，会有什么连锁反应？"
"xq-o-254","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","kube-bench 和 Trivy 在 Kubernetes 安全基线扫描中分别扮演什么角色？它们的检测对象和侧重点有何不同？请描述一个完整的基线扫描流水线。"
"xq-o-255","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","kube-proxy 在 Kubernetes 中承担什么职责？它如何实现 Service 的流量转发？请对比 iptables 与 IPVS 两种模式的优缺点。"
"xq-o-256","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","kube-proxy 支持 iptables 和 IPVS 两种模式，请从数据转发路径、性能特征、功能差异三个维度对比，并说明在什么场景下应选择 IPVS？"
"xq-o-257","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","kube-proxy 的 iptables 和 IPVS 两种模式有何区别？为什么 IPVS 性能更优？在什么场景下你会选择 IPVS？"
"xq-o-258","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","kubectl describe pod 和 kubectl logs 在排障中分别扮演什么角色？什么情况下只看 logs 会漏掉根因？"
"xq-o-259","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","kubelet 与 kube-proxy 都是节点上的组件，它们的职责边界是什么？如果 kubelet 异常但 kube-proxy 正常，集群会出现什么现象？"
"xq-o-26","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","DaemonSet 与 Deployment 的核心区别是什么？请举例说明 DaemonSet 的典型应用场景，并说明如何限制 DaemonSet 只调度到特定节点。"
"xq-o-263","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","nodeSelector、nodeAffinity 和 taints/tolerations 三者在调度约束上有什么区别？各自适用于什么场景？"
"xq-o-27","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","Deployment 与 StatefulSet 的核心区别是什么？各自适用什么场景？为什么数据库不能用 Deployment 跑？"
"xq-o-273","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","一个 Pod 处于 `Pending` 状态，请描述你的系统性排查步骤，并说明每一步使用的命令和可能定位到的根因。"
"xq-o-28","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","Deployment 的滚动更新机制是如何工作的？maxSurge 与 maxUnavailable 分别控制什么？请结合一次实际发布过程说明。"
"xq-o-29","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","Deployment 的滚动更新机制是如何工作的？请详细说明 `maxSurge` 和 `maxUnavailable` 的语义，并解释回滚的实现原理。"
"xq-o-301","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","为什么生产环境日志应该走 stdout 而不是直接写文件？在 Kubernetes 环境下这个原则有什么特殊意义？"
"xq-o-303","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","为什么说""livenessProbe 不应该检查外部依赖（如数据库、缓存）""？如果确实需要检查，应该如何设计？请给出具体方案。"
"xq-o-310","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","为什么说""把数据库依赖检查放在 livenessProbe 中""是一个典型的反模式？请从故障传播的角度分析其危害，并给出正确的探针设计建议。"
"xq-o-321","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","为什么说给服务账号配置 `*.*` 或 `*:*` 通配权限是""饮鸩止渴""？请从攻击面、审计、故障恢复三个角度分析，并给出正确的授权策略。"
"xq-o-331","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","什么是 Kubernetes 的声明式 API 与调谐循环（Reconcile Loop）？请结合 Deployment 的扩缩容场景，说明调谐循环如何工作，并解释为什么说""实际状态无限逼近期望状态""。"
"xq-o-335","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","什么是""抽象的两难""？如何确定 IDP 的""黄金抽象区间""？请结合 80/20 原则具体说明。"
"xq-o-336","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","什么是""抽象的两难""？请给出一个具体的""抽象过度""的失败案例，并说明如何设计""逃生舱""来避免这个陷阱。"
"xq-o-345","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","什么是声明式 API 与调谐循环（Reconcile Loop）？为什么说""删掉 Pod 它会自动重建""？请结合 ReplicaSet 控制器具体说明。"
"xq-o-354","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","什么是节点的 `taints` 和 Pod 的 `tolerations`？请举例说明如何用它们实现""专用节点""（如只运行 GPU 任务）。"
"xq-o-358","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","你创建了一个 Service，但发现访问时返回 503。请从 Service 的核心机制出发，系统性地排查可能的原因。"
"xq-o-369","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","假设你负责一个电商核心交易系统，请设计一次最小爆炸半径的混沌实验，包括实验目标、注入方式、观测指标、停止条件。"
"xq-o-384","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","在 FinOps 实践中，如何设计并实施""非生产环境成本治理""方案？请给出从策略到落地的完整方案，包含具体的定时伸缩配置示例。"
"xq-o-389","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","在 IDP 的抽象层设计中，如何落实""最小权限""原则（参考 op-c5）？请给出从门户到基础设施的完整权限链路设计。"
"xq-o-392","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","在 Kubernetes 中，Pod 内容器间通信与 Pod 间通信分别走什么网络路径？与 Docker bridge 网络有何本质区别？"
"xq-o-393","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","在 Kubernetes 环境中，一条日志从应用产生到 Kibana 可检索，经历了哪些环节？请画出数据链路并说明各环节的作用。"
"xq-o-394","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","在 Kubernetes 环境中，如何为不同角色（开发、运维、CI/CD 流水线）设计最小权限的 RBAC 策略？请给出具体的 Role/ClusterRole 配置示例，并说明为什么不能直接使用 `cluster-admin`。"
"xq-o-395","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","在 Kubernetes 环境中，如何安全地向容器注入数据库密码？请对比至少三种方案（环境变量、Secret 挂载、Vault/外部 Secret 注入），并指出各自的适用场景与安全缺陷。"
"xq-o-396","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","在 Kubernetes 环境中，如何实现""随机杀 Pod""的混沌实验？请给出具体命令或 YAML 配置。"
"xq-o-397","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","在 Kubernetes 集群中，设计一个""最小爆炸半径""的混沌实验来验证核心服务的自动恢复能力。请给出完整方案，包括实验设计、执行步骤、回滚条件。"
"xq-o-429","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","在滚动更新中，`maxSurge` 和 `maxUnavailable` 这两个参数如何控制发布节奏？请分别给出""快速发布""和""保守发布""的配置示例，并说明极端配置可能导致的问题。"
"xq-o-431","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","在生产环境中，如何防止""纸面合规""——即基线扫描通过后，配置漂移导致实际环境不再符合安全基线？请设计一个可持续合规的闭环机制。"
"xq-o-445","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","如何实现 ConfigMap/Secret 的""不可变""特性？它解决了什么问题？使用时有哪些注意事项？"
"xq-o-450","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","如何排查 Pod 无法启动，报错 `MountVolume.SetUp failed for volume ""secret-volume""`？请给出完整排查思路。"
"xq-o-466","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","对比 Deployment 与 StatefulSet，为什么数据库等有状态应用必须使用 StatefulSet？请从网络标识、存储、顺序性三个维度展开。"
"xq-o-491","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","当 Service 的 selector 与 Pod 的 labels 不匹配时，会发生什么？请描述完整的排查链路，并说明 Endpoints 和 EndpointSlice 在其中的作用。"
"xq-o-498","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","某天线上 Pod 启动失败，日志显示""无法读取配置文件 /etc/app/config.yaml""，但 ConfigMap 明明存在且内容正确。请给出排查思路。"
"xq-o-505","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","混沌工程中""最小化爆炸半径""有哪些具体手段？请举例说明。"
"xq-o-511","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","生产环境中如何安全管理 Secret？请对比 Kubernetes 原生 Secret、Vault、SealedSecrets、External Secrets 的优缺点。"
"xq-o-519","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","用户执行 `kubectl delete pod my-pod` 后，Pod 被删除却又自动重建，请从控制器原理角度解释这一现象，并说明如何彻底删除一个由 Deployment 管理的 Pod。"
"xq-o-520","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","等保 2.0 中的""安全审计""控制项具体要求是什么？在 Kubernetes 环境中如何落地实现审计日志的合规留存？"
"xq-o-528","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","给定一个场景：某电商公司有 5 个业务团队，共享一个""订单服务""（被 3 个团队同时修改），同时每个团队自己维护一套 K8s 部署脚本。请用 Team Topologies 给出组织与架构调整方案。"
"xq-o-533","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","自服务场景下，如何设计“成本护栏”防止开发者误开资源导致成本爆炸？请给出至少三种具体机制，并说明它们如何与 FinOps 实践衔接。"
"xq-o-534","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","自服务必须配套""护栏""（Guardrails），否则会导致成本失控或安全风险。请列举至少三种护栏类型，并说明如何用代码/配置实现。"
"xq-o-550","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","请写出完整的 YAML，创建一个 ConfigMap 挂载为 Pod 中 `/etc/app/config/app.conf` 单文件，并实现配置更新后应用自动生效（假设应用支持文件监听）。"
"xq-o-56","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","GitOps 中""自动收敛""机制可能引发哪些严重事故？如何设计防护策略？"
"xq-o-563","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","请完整描述一个 Pod 从提交到运行的完整流程，并指出每一步由哪个组件负责。如果 Pod 一直处于 Pending 状态，你会如何排查？"
"xq-o-57","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","GitOps 中""自动收敛""机制如何实现？如果生产环境被人工修改（如误删资源），系统如何恢复？请结合 Terraform 或 Kubernetes 说明。"
"xq-o-575","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","请对比 AWS EC2、阿里云 ECS、容器服务（如 ECS/K8s）三种计算资源的适用场景。在 VPC 网络模型下，它们的网络接入方式有何异同？"
"xq-o-584","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","请对比 Kubernetes 中滚动更新（RollingUpdate）与蓝绿部署（Blue-Green Deployment）的异同，并说明各自的适用场景和局限。"
"xq-o-586","devops","op-k8s","Kubernetes","","https://kubernetes.io/docs/","请对比 RBAC 与 ABAC 两种访问控制模型的优缺点，并说明在 Kubernetes 和云 IAM 中分别如何选择？"
